report_date,client_id,col1454,col2174,col2182,col2190,col2220,col2221,col2222,col2292,col2293,col2294,col2316,col2317,col2318,col2340,col2341,col2342,col2366,col2388,col2389,col2390,col2470,col2663
2022-05-01,2729,4a30fd0e-9ea7-ec11-b822-005056b8a72c,3.0,1.0,1.0,8217680.66,10000.0,2752560.22,26.0,26.0,26.0,251359.0,251359.0,251359.0,8744779.61,8744779.61,8744779.61,1.0,34.79,34.79,34.79,40.0,0.2569190620677391
2021-11-01,2730,4af840cf-d744-4eda-8b64-4866df3f662d,3.0,1.0,2.0,1873344.33,10500.0,1252396.22,8.0,8.0,8.0,106000.0,106000.0,106000.0,2246140.0,2246140.0,2246140.0,1.0,21.19,21.19,21.19,1037.0,0.2562613816564786
2022-09-01,2731,4b9a3aac-6f42-40d3-b5b4-dbffe8306db5,6.0,2.0,2.0,10728706.46,5000.0,3582204.63,20.0,12.0,16.0,217305.0,216957.0,217131.0,10700319.24,10680540.75,10690429.995,2.0,49.32,49.15,49.235,43.0,0.2605426460831173
2022-09-01,2733,4ea92ea1-4d32-4748-85d7-23fca314c013,3.0,1.0,1.0,5227816.32,10000.0,1754938.77333333,6.0,6.0,6.0,158732.0,158732.0,158732.0,5344506.44,5344506.44,5344506.44,1.0,33.67,33.67,33.67,685.0,0.2562613816564786
2022-10-01,2734,50814678-cc1f-4157-88cc-6a1a0e92595d,4.0,0.0,2.0,5609776.66,27000.0,3748851.10666667,19.0,19.0,19.0,182254.0,182254.0,182254.0,10242674.8,10242674.8,10242674.8,2.0,56.2,56.2,56.2,1352.0,0.2562613816564786
2022-06-01,2736,50a1acfd-b536-4dfc-8203-a86e7b5ec89e,3.0,1.0,1.0,10660563.41,10000.0,3563187.80333333,11.0,11.0,11.0,302194.0,302194.0,302194.0,11855070.62,11855070.62,11855070.62,1.0,39.23,39.23,39.23,134.0,0.2562613816564786
2022-12-01,2737,5150a26e-f931-47d8-bd74-51a3f019c66a,2.0,1.0,1.0,3879197.77,10000.0,1944598.885,2.0,2.0,2.0,174874.0,174874.0,174874.0,3889197.76,3889197.76,3889197.76,1.0,22.24,22.24,22.24,436.0,0.2562613816564786
2023-02-01,2739,52313285-7896-42d4-b2ee-9d4557804322,3.0,1.0,1.0,8059769.04,10000.0,2698923.01333333,9.0,9.0,9.0,225596.0,225596.0,225596.0,8234254.0,8234254.0,8234254.0,1.0,36.5,36.5,36.5,547.0,0.2567183659523679
2022-03-01,2740,530f6efc-3eed-4040-82b3-3e43e4dc041a,2.0,1.0,1.0,5139863.91,10000.0,2574931.955,8.0,8.0,8.0,148336.0,148336.0,148336.0,5065674.4,5065674.4,5065674.4,1.0,34.15,34.15,34.15,136.0,0.2562613816564786
2022-11-01,2741,53b8d3fa-8467-414b-bf96-0c3839b16c72,2.0,0.0,1.0,3268736.25,10500.0,1639618.125,11.0,11.0,11.0,97500.0,97500.0,97500.0,3440775.0,3440775.0,3440775.0,1.0,35.29,35.29,35.29,1321.0,0.2562613816564786
2022-01-01,2744,556e4a12-dc42-4b3b-8441-a1ad940e9c52,2.0,1.0,1.0,3855670.0,10500.0,1933085.0,2.0,2.0,2.0,156100.0,156100.0,156100.0,4058600.0,4058600.0,4058600.0,1.0,26.0,26.0,26.0,517.0,0.2562613816564786
2022-05-01,2745,56e24de6-8a69-413d-881a-bdce941849c6,3.0,1.0,1.0,8860646.34,10000.0,2966882.11333333,24.0,24.0,24.0,235698.0,235698.0,235698.0,8666615.46,8666615.46,8666615.46,1.0,36.77,36.77,36.77,94.0,0.2570165748042274
2023-02-01,2746,571ee2d9-94b8-4c5c-9261-10d87b5f234e,3.0,1.0,1.0,4038601.16,10000.0,1355867.05333333,8.0,8.0,8.0,170613.0,170613.0,170613.0,3946278.69,3946278.69,3946278.69,1.0,23.13,23.13,23.13,410.0,0.2562613816564786
2022-07-01,2747,590440ab-5bb7-4315-9983-adb9f0cf1bb8,4.0,2.0,1.0,4058028.25,10000.0,1024507.0625,14.0,14.0,14.0,189475.0,189475.0,189475.0,4068028.25,4068028.25,4068028.25,1.0,21.47,21.47,21.47,94.0,0.2562613816564786
2023-01-01,2748,594102b1-3e80-4916-80a6-1978b4336101,3.0,1.0,1.0,9311830.39,10000.0,3117276.79666667,12.0,12.0,12.0,237264.0,237264.0,237264.0,8228315.52,8228315.52,8228315.52,1.0,34.68,34.68,34.68,346.0,0.2560610222605129
2022-03-01,2749,59a9426c-7d06-4adf-a2b8-ad9ff8554df8,3.0,1.0,1.0,9156249.22,27000.0,3071083.07333333,6.0,6.0,6.0,272589.0,272589.0,272589.0,9186249.3,9186249.3,9186249.3,1.0,33.7,33.7,33.7,586.0,0.2562613816564786
2022-06-01,2750,5a9f1b18-8845-492c-a5ae-ffd8281172de,6.0,2.0,2.0,5953617.83,19000.0,1991378.64833333,7.0,7.0,7.0,164197.0,161529.0,162863.0,5638524.98,5545290.57,5591907.775,1.0,34.34,34.33,34.335,118.0,0.2562613816564786
2022-04-01,2751,5c58e9e3-3bb8-4dc6-9dfb-40d85563fc9b,3.0,1.0,1.0,5996255.34,10000.0,2008751.78,16.0,16.0,16.0,165651.0,165651.0,165651.0,5726555.07,5726555.07,5726555.07,1.0,34.57,34.57,34.57,18.0,0.2569190620677391
2023-01-01,2752,5c72f1b0-f96e-490d-a959-f96d17d38bc7,8.0,3.0,2.0,4532802.8,0.0,1139969.11125,26.0,16.0,23.25,238481.0,178147.0,208387.875,7369062.9,6919229.48,7203862.645,1.0,39.69,30.9,35.18875,666.0,0.2562613816564786
2021-11-01,2753,5cea97e0-8fe3-40c9-8333-c390b20d841c,3.0,1.0,2.0,5868521.6,10000.0,3915681.06666667,6.0,6.0,6.0,102592.0,102592.0,102592.0,5878521.6,5878521.6,5878521.6,2.0,58.11,58.11,58.11,,0.2571022919075339
2022-08-01,2754,5d23f47b-220d-4413-9358-5cf42f71ee09,3.0,1.0,1.0,6983492.07,10000.0,2341164.02333333,23.0,23.0,23.0,253084.0,253084.0,253084.0,7503940.6,7503940.6,7503940.6,1.0,29.65,29.65,29.65,186.0,0.2634297521365618
2022-12-01,2756,5f64b959-7e29-4499-a07c-ecaee4feffeb,6.0,2.0,2.0,4361065.54,10000.0,1453351.30833333,9.0,6.0,7.5,190654.0,189241.0,189947.5,4268743.06,4208719.84,4238731.45,1.0,22.39,22.24,22.315,352.0,0.263680280202317
2022-03-01,2757,5fd6f2a7-c108-43e2-899c-164bc9c09b0b,2.0,1.0,1.0,3425847.56,10000.0,1717923.78,1.0,1.0,1.0,164316.0,164316.0,164316.0,3435847.56,3435847.56,3435847.56,1.0,20.91,20.91,20.91,185.0,0.2591393721257876
2022-07-01,2758,607e389a-61e6-4cf4-8f22-9254d5e43fec,3.0,1.0,2.0,9396954.64,10500.0,6268136.42666667,8.0,8.0,8.0,155630.0,155630.0,155630.0,9991446.0,9991446.0,9991446.0,2.0,63.63,63.63,63.63,,0.2562613816564786
2022-10-01,2759,60fadd8c-46ab-40d6-b1d1-c53d9e5770b5,3.0,1.0,1.0,7507040.98,10000.0,2514680.32666667,2.0,2.0,2.0,184096.0,184096.0,184096.0,6837325.44,6837325.44,6837325.44,1.0,37.14,37.14,37.14,360.0,0.2567183659523679
2022-11-01,2761,62f93dd9-ad15-4f25-b542-646f83b1dce5,3.0,1.0,1.0,5872763.87,10000.0,1967587.95666667,8.0,8.0,8.0,159863.0,159863.0,159863.0,5662347.46,5662347.46,5662347.46,1.0,35.42,35.42,35.42,260.0,0.2572174233749946
2021-02-01,2762,63f8024e-e5ce-4b33-901a-9a9be1ecf5dc,3.0,1.0,2.0,6065499.26,10500.0,4047166.17333333,2.0,2.0,2.0,161295.0,161295.0,161295.0,7129239.0,7129239.0,7129239.0,1.0,44.13,44.13,44.13,,0.2572174233749946
2022-10-01,2763,6406d279-e571-4ce9-baf6-7dfd15ddf50d,11.0,4.0,7.0,1589250.0,10000.0,1004976.90909091,9.0,4.0,7.272727272727272,111000.0,73000.0,101500.0,2388720.0,1594320.0,2169402.27272727,1.0,21.84,21.19,21.39818181818182,1490.0,0.2562613816564786
2022-10-01,2764,64761748-183e-43b2-84dd-bfea1e58eba3,3.0,1.0,1.0,4204162.07,10000.0,1411387.35666667,2.0,2.0,2.0,185218.0,185218.0,185218.0,4111839.6,4111839.6,4111839.6,1.0,22.2,22.2,22.2,199.0,0.2562613816564786
2022-06-01,2766,66126ce8-1db0-ec11-b822-005056b8a6d9,3.0,1.0,1.0,6169947.86,10000.0,2066649.28666667,8.0,8.0,8.0,170310.0,170310.0,170310.0,6512654.4,6512654.4,6512654.4,1.0,38.24,38.24,38.24,55.0,0.2569190620677391
2023-01-01,2770,6aefb7b4-2bd1-ec11-b822-005056b8a6d9,5.0,1.0,2.0,7804571.76,10000.0,3131828.704,7.0,7.0,7.0,210338.0,210338.0,210338.0,7176732.56,7176732.56,7176732.56,1.0,34.12,34.12,34.12,215.0,0.2638633470734141
2021-07-01,2773,6e9806e6-fb48-4d48-8fb8-2ba42d411973,2.0,1.0,1.0,5323117.18,10000.0,2666558.59,2.0,2.0,2.0,156341.0,156341.0,156341.0,4938812.19,4938812.19,4938812.19,1.0,31.59,31.59,31.59,2.0,0.2562613816564786
2022-11-01,2774,70d149bc-753d-ed11-b824-005056b89b68,3.0,1.0,1.0,14287777.77,10000.0,4772592.59,9.0,9.0,9.0,255365.0,255365.0,255365.0,14739667.8,14739667.8,14739667.8,2.0,57.72,57.72,57.72,17.0,0.2570165748042274
2022-11-01,2775,70daeaf5-0580-4785-901d-70ce4fb6d6a2,7.0,3.0,3.0,3812985.3,10000.0,1298538.61428571,1.0,1.0,1.0,67100.0,65100.0,66100.0,4378275.0,2676261.0,3349333.28571429,1.8571428571428568,65.25,41.11,50.54714285714286,1538.0,0.2562613816564786
2022-05-01,2776,719235a8-47d1-4f5b-8ae3-bbf6f2c8e123,6.0,2.0,2.0,8369672.44,5000.0,2385529.56833333,14.0,10.0,12.0,236283.0,159075.0,197679.0,7955648.61,5503995.0,6729821.805,1.0,34.6,33.67,34.135,129.0,0.2560610222605129
2022-07-01,2777,73d1e265-628e-4e1d-815c-d599400587d8,3.0,1.0,1.0,7800683.51,10000.0,2613561.17,7.0,7.0,7.0,267734.0,267734.0,267734.0,6915569.22,6915569.22,6915569.22,1.0,25.83,25.83,25.83,124.0,0.2567183659523679
2023-02-01,2778,7514bc2e-b11b-ed11-b824-005056b89b68,3.0,1.0,1.0,5666878.54,10000.0,1898959.51333333,11.0,11.0,11.0,212122.0,212122.0,212122.0,4588198.86,4588198.86,4588198.86,1.0,21.63,21.63,21.63,154.0,0.267033293667601
2022-05-01,2779,75501a33-e3c2-ec11-b822-005056b8a6d9,3.0,1.0,1.0,10668849.06,10000.0,3569616.35333333,5.0,5.0,5.0,191378.0,191378.0,191378.0,10805201.88,10805201.88,10805201.88,2.0,56.46,56.46,56.46,3.0,0.2562613816564786
2022-11-01,2780,7612ae3f-735a-43ac-acfa-28a5e0793853,3.0,1.0,1.0,11954574.09,10000.0,3997191.36333333,18.0,18.0,18.0,162021.0,162021.0,162021.0,11945808.33,11945808.33,11945808.33,3.0,73.73,73.73,73.73,426.0,0.2560610222605129
2021-11-01,2781,76196ca2-76c3-4cf2-b592-fcd1868f198b,3.0,1.0,1.0,7281522.53,10000.0,2439507.51,14.0,14.0,14.0,193768.0,193768.0,193768.0,7026027.68,7026027.68,7026027.68,1.0,36.26,36.26,36.26,61.0,0.2562613816564786
2022-12-01,2782,7719e9f8-0049-4613-9336-dd7ecdc7bc33,3.0,1.0,1.0,14873689.6,30000.0,4977896.53333333,5.0,5.0,5.0,327929.0,327929.0,327929.0,14691219.2,14691219.2,14691219.2,2.0,44.8,44.8,44.8,170.0,0.2728181051921384
2022-12-01,2783,77cc7a7d-c7c2-4e96-b05a-7f4e8fdaea19,3.0,1.0,1.0,7753577.94,10000.0,2596859.31333333,2.0,2.0,2.0,188021.0,188021.0,188021.0,6996261.41,6996261.41,6996261.41,1.0,37.21,37.21,37.21,429.0,0.2778802986975246
2022-12-01,2784,781711c6-5fe0-ec11-b822-005056b8a6d9,3.0,1.0,1.0,6326552.5,10000.0,2118850.83333333,14.0,14.0,14.0,172902.0,172902.0,172902.0,5403187.5,5403187.5,5403187.5,1.0,31.25,31.25,31.25,268.0,0.2562613816564786
2022-09-01,2785,7a598eeb-5de0-ec11-b822-005056b8a6d9,3.0,1.0,1.0,3906426.92,10000.0,1312142.30666667,1.0,1.0,1.0,197622.0,197622.0,197622.0,3814104.6,3814104.6,3814104.6,1.0,19.3,19.3,19.3,172.0,0.2562613816564786
2022-09-01,2786,7a7d6ed8-caba-4b92-b1fe-3013c92da8f7,3.0,1.0,2.0,7480121.54,50000.0,5003414.36,6.0,6.0,6.0,134707.0,134707.0,134707.0,7530121.3,7530121.3,7530121.3,2.0,55.21,55.21,55.21,,0.2562613816564786
2022-12-01,2787,7be5621a-2e55-ed11-b822-005056b8a6d9,3.0,1.0,1.0,7869427.25,10000.0,2633142.41666667,9.0,9.0,9.0,172733.0,172733.0,172733.0,7068234.36,7068234.36,7068234.36,1.0,40.92,40.92,40.92,21.0,0.2607735150522399
2022-09-01,2788,7c1398ac-74ab-4590-8708-38549c757232,2.0,1.0,1.0,8288665.36,10000.0,4149332.68,8.0,8.0,8.0,150268.0,150268.0,150268.0,8553254.56,8553254.56,8553254.56,2.0,56.92,56.92,56.92,370.0,0.2623286410954555
2023-02-01,2789,7cd0a0cb-dc68-ed11-b826-005056b81dee,4.0,1.0,1.0,8103115.07,300.0,2035853.7675,6.0,6.0,6.0,162581.0,162581.0,162581.0,6511369.05,6511369.05,6511369.05,1.0,40.05,40.05,40.05,39.0,0.2616293092241999
2022-09-01,2790,7d94259d-eda8-4795-be73-0bd5894454a9,2.0,1.0,1.0,5962574.25,10000.0,2986287.125,5.0,5.0,5.0,156473.0,156473.0,156473.0,5972574.41,5972574.41,5972574.41,1.0,38.17,38.17,38.17,439.0,0.2562613816564786
2022-10-01,2791,7ec17f6e-932d-4396-9d05-238df64da4ea,2.0,1.0,1.0,4432358.79,10000.0,2221179.395,8.0,8.0,8.0,166522.0,166522.0,166522.0,4231324.02,4231324.02,4231324.02,1.0,25.41,25.41,25.41,316.0,0.2562613816564786
2022-08-01,2793,805a119b-9090-4541-b45f-21efc648cd80,14.0,3.0,6.0,5511557.47,10000.0,1818593.22857143,16.0,11.0,13.642857142857142,187015.0,138929.0,164915.42857143,6201417.4,3035598.65,5156383.50714286,1.3571428571428572,35.5,21.74,30.65428571428571,535.0,0.2562613816564786
2022-10-01,2794,8105ba20-1bb4-ec11-b823-005056b8a72c,3.0,1.0,1.0,4276691.74,10000.0,1435563.91333333,8.0,8.0,8.0,200923.0,200923.0,200923.0,4329890.65,4329890.65,4329890.65,1.0,21.55,21.55,21.55,163.0,0.2567183659523679
2022-01-01,2795,810ac375-4934-45dc-9365-4bbcd1cfd7f8,6.0,2.0,2.0,15666181.6,5000.0,5128098.31666667,8.0,8.0,8.0,430963.0,412280.0,421621.5,15126801.3,14471028.0,14798914.65,1.0,35.1,35.1,35.1,153.0,0.2562613816564786
2023-01-01,2796,8139734e-ef26-4363-bccf-8a84e098ea78,2.0,1.0,1.0,9626610.81,10000.0,4818305.405,7.0,7.0,7.0,120458.0,120458.0,120458.0,8923528.64,8923528.64,8923528.64,3.0,74.08,74.08,74.08,653.0,0.270518061221237
2021-05-01,2798,8203da8a-cf04-4976-bf83-f521ac967c17,5.0,3.0,1.0,6482571.3,10000.0,1307914.26,9.0,-3.0,4.2,2076345.0,130544.0,700184.2,6691685.44,1032944.0,4636869.064,2.0,51.26,13.25,36.056,129.0,0.2569190620677391
2022-09-01,2799,84d3a596-d3db-4c57-a71f-32af917b3712,4.0,1.0,1.0,23198293.53,0.0,5813823.3825,17.0,17.0,17.0,297037.0,297037.0,297037.0,23228293.4,23228293.4,23228293.4,3.0,78.2,78.2,78.2,549.0,0.2560610222605129
2022-05-01,2801,87487c05-72ab-47af-93a3-f35129c63333,3.0,1.0,1.0,5787677.76,10000.0,1938892.58666667,2.0,2.0,2.0,155889.0,155889.0,155889.0,5438967.21,5438967.21,5438967.21,1.0,34.89,34.89,34.89,134.0,0.2623775173537369
2022-08-01,2802,88d185a1-f2d4-435c-83b6-327ec5ae8bc7,3.0,1.0,1.0,7025443.7,10000.0,2351481.23333333,16.0,16.0,16.0,294740.0,294740.0,294740.0,7035443.8,7035443.8,7035443.8,1.0,23.87,23.87,23.87,233.0,0.2562613816564786
2022-11-01,2803,8aa530b1-55d7-ec11-b823-005056b8a72c,3.0,1.0,1.0,7558511.4,20000.0,2532837.13333333,13.0,13.0,13.0,208982.0,208982.0,208982.0,7738603.46,7738603.46,7738603.46,1.0,37.03,37.03,37.03,134.0,0.2573937720911025
2021-11-01,2804,8aa8da29-5f29-40d9-be4c-0bff8291d488,24.0,8.0,8.0,6272867.65,5000.0,1698719.28625,13.0,3.0,7.375,168886.0,133885.0,156489.0,6675506.1,4468723.56,5406281.235,1.125,49.86,26.46,34.93625,344.0,0.2562613816564786
2021-12-01,2807,8d32ca4d-9aba-45ce-977a-0913fe4ec6c7,2.0,1.0,1.0,4159871.12,10500.0,2085185.56,14.0,14.0,14.0,74711.0,74711.0,74711.0,4378811.71,4378811.71,4378811.71,2.0,58.61,58.61,58.61,1105.0,0.2562613816564786
2023-02-01,2808,8df63310-772d-48b5-8192-4bc8430e1f9f,2.0,1.0,1.0,4071320.14,10000.0,2040660.07,15.0,15.0,15.0,187314.0,187314.0,187314.0,4104049.74,4104049.74,4104049.74,1.0,21.91,21.91,21.91,486.0,0.2562613816564786
2022-12-01,2809,8e05997b-13a6-4f6c-805f-f97fff06c7e7,2.0,1.0,1.0,5234096.97,10000.0,2622048.485,10.0,10.0,10.0,147918.0,147918.0,147918.0,5160859.02,5160859.02,5160859.02,1.0,34.89,34.89,34.89,423.0,0.2562613816564786
2022-03-01,2811,8fb87736-f209-46dc-aa77-df83bfbc185f,2.0,1.0,1.0,8678103.08,10000.0,4344051.54,1.0,1.0,1.0,163065.0,163065.0,163065.0,8688103.2,8688103.2,8688103.2,2.0,53.28,53.28,53.28,96.0,0.2560610222605129
2022-10-01,2813,914b80b6-ac2f-4fae-bc4d-47b3715e81c7,3.0,1.0,2.0,5646041.1,10000.0,3767360.73333333,2.0,2.0,2.0,104355.0,104355.0,104355.0,5656041.0,5656041.0,5656041.0,2.0,55.61,55.61,55.61,,0.2562613816564786
2022-07-01,2814,92cb98bb-6079-49bf-a2fc-ac72162143c8,4.0,2.0,1.0,8773705.04,10000.0,2210176.26,9.0,4.0,5.25,399261.0,258203.0,363996.5,9781894.5,6519625.75,8966327.3125,1.0,25.25,24.5,24.6875,545.0,0.2562613816564786
2022-09-01,2816,94632c4b-1526-4da8-ab75-6bb4f85c0ca8,6.0,2.0,2.0,6644729.52,10000.0,2003632.26333333,23.0,6.0,14.5,158345.0,127906.0,143125.5,7070643.68,5644999.25,6357821.465,1.5,55.28,35.65,45.465,660.0,0.2572174233749946
2022-01-01,2817,94bdba17-3164-410c-a97b-5e46065cbf81,3.0,1.0,1.0,11286713.2,10000.0,3774571.06666667,16.0,16.0,16.0,170018.0,170018.0,170018.0,11658134.26,11658134.26,11658134.26,3.0,68.57,68.57,68.57,117.0,0.2657206665514591
2022-11-01,2819,96238fa5-732f-ed11-b823-005056b8a72c,3.0,1.0,1.0,6276396.95,10000.0,2102132.31666667,11.0,11.0,11.0,200677.0,200677.0,200677.0,4906552.65,4906552.65,4906552.65,1.0,24.45,24.45,24.45,38.0,0.2572174233749946
2023-02-01,2821,987c6606-33fd-4608-b599-2daf4bd42ed0,3.0,1.0,1.0,8603836.22,10000.0,2880278.74,8.0,8.0,8.0,159103.0,159103.0,159103.0,8613836.42,8613836.42,8613836.42,2.0,54.14,54.14,54.14,683.0,0.2862626286775978
2023-02-01,2822,98d6b356-a685-49cc-bfff-a8ffff36fb56,2.0,1.0,1.0,7802598.73,10000.0,3906299.365,6.0,6.0,6.0,144785.0,144785.0,144785.0,7812598.6,7812598.6,7812598.6,2.0,53.96,53.96,53.96,608.0,0.2562613816564786
2023-01-01,2823,99b6214d-1efd-ec11-b823-005056b8a72c,3.0,1.0,1.0,9283378.54,10000.0,3104459.51333333,19.0,19.0,19.0,224226.0,224226.0,224226.0,7854636.78,7854636.78,7854636.78,1.0,35.03,35.03,35.03,170.0,0.2570165748042274
2022-06-01,2824,9b4905f7-2b2c-4e5f-8e11-a795b2329ace,3.0,1.0,1.0,8552838.09,10000.0,2864279.36333333,4.0,4.0,4.0,239365.0,239365.0,239365.0,9007304.95,9007304.95,9007304.95,1.0,37.63,37.63,37.63,74.0,0.2569190620677391
2023-02-01,2825,9bbe0a51-eee7-ec11-b823-005056b825cd,3.0,1.0,1.0,5052409.76,10000.0,1694136.58666667,15.0,15.0,15.0,205172.0,205172.0,205172.0,4396835.96,4396835.96,4396835.96,1.0,21.43,21.43,21.43,216.0,0.2572174233749946
2022-11-01,2826,9c5e5892-7f3e-45a8-bc52-b71d7e58d503,3.0,1.0,1.0,11539247.56,27000.0,3865415.85333333,3.0,3.0,3.0,382338.01,382338.01,382338.01,11546608.0,11546608.0,11546608.0,1.0,30.2,30.2,30.2,506.0,0.256371059058191
2023-02-01,2827,9ccc4692-892c-4067-889d-b38514714aa6,6.0,2.0,2.0,7426246.42,5000.0,2482354.47333333,20.0,19.0,19.5,201993.0,201701.0,201847.0,7170751.5,7160385.5,7165568.5,1.0,35.5,35.5,35.5,475.0,0.2569190620677391
2022-05-01,2828,9e845672-21c7-4c1a-b9b9-2db82fe28fa3,3.0,1.0,1.0,3861544.28,10000.0,1297181.42666667,8.0,8.0,8.0,181387.0,181387.0,181387.0,3769221.86,3769221.86,3769221.86,1.0,20.78,20.78,20.78,79.0,0.2562613816564786
2021-07-01,2829,9edffbfb-7a84-4174-bd7f-d067ec5be1b0,2.0,1.0,1.0,4609687.62,10500.0,2310093.81,3.0,3.0,3.0,164996.0,164996.0,164996.0,4883881.6,4883881.6,4883881.6,1.0,29.6,29.6,29.6,303.0,0.2562613816564786
2022-02-01,2830,9f20a40b-3227-4080-a777-da353bb9e108,2.0,1.0,1.0,12684555.52,10000.0,6347277.76,15.0,15.0,15.0,201298.0,201298.0,201298.0,12822682.6,12822682.6,12822682.6,2.0,63.7,63.7,63.7,122.0,0.2560610222605129
2023-02-01,2831,a041e539-e079-ed11-b822-005056b8a6d9,3.0,1.0,1.0,7434291.86,10000.0,2491430.62,4.0,4.0,4.0,338879.0,338879.0,338879.0,7285898.5,7285898.5,7285898.5,1.0,21.5,21.5,21.5,40.0,0.3135888913843696
2023-02-01,2832,a10f596f-9162-4efe-a446-1f9485e11924,4.0,2.0,1.0,7600786.05,27000.0,1931946.5125,24.0,3.0,8.25,225038.0,209916.0,213696.5,8096867.24,6822270.0,7140919.31,1.0,35.98,32.5,33.37,425.0,0.2560610222605129
2022-10-01,2833,a1594f24-11c3-ec11-b822-005056b8a6d9,6.0,2.0,2.0,13895842.58,10000.0,3749588.97166667,4.0,2.0,3.0,331442.0,243667.0,287554.5,13555977.8,8433314.87,10994646.335,1.5,40.9,34.61,37.755,135.0,0.2569190620677391
2022-09-01,2834,a1889dac-05f3-ec11-b823-005056b8a72c,12.0,2.0,5.0,11398463.58,0.0,3795120.46,12.0,11.0,11.583333333333334,409188.0,407276.0,408391.33333333,10802563.2,10711358.8,10764561.36666667,1.0,26.4,26.3,26.35833333333333,60.0,0.2562613816564786
2023-02-01,2835,a2d3580f-4643-ed11-b823-005056b825cd,2.0,1.0,1.0,10000.0,0.0,5000.0,7.0,7.0,7.0,289072.0,289072.0,289072.0,23819532.8,23819532.8,23819532.8,3.0,82.9,82.9,82.9,,0.267727418521277
2022-11-01,2837,a471109f-770b-ed11-b822-005056b8a6d9,3.0,1.0,1.0,24747083.62,30000.0,8269027.87333333,5.0,5.0,5.0,308603.0,308603.0,308603.0,21756511.5,21756511.5,21756511.5,4.0,70.5,70.5,70.5,60.0,0.2583063057396068
2021-05-01,2839,a55a9f5e-3452-4cb6-9728-372bf8efe5e0,3.0,1.0,1.0,7183692.02,10000.0,2406897.34,27.0,27.0,27.0,127008.0,127008.0,127008.0,7643341.44,7643341.44,7643341.44,2.0,60.18,60.18,60.18,123.0,0.2562613816564786
2022-08-01,2840,a78866ff-d630-4af3-a518-dde7d4b63d78,3.0,1.0,1.0,3996139.48,10000.0,1342046.49333333,7.0,7.0,7.0,198371.0,198371.0,198371.0,4068589.21,4068589.21,4068589.21,1.0,20.51,20.51,20.51,197.0,0.2562613816564786
2022-05-01,2841,a7a4277b-7c9e-4b5f-8c96-459c96e8a1aa,3.0,1.0,1.0,5394905.67,10000.0,1810635.22333333,23.0,23.0,23.0,161835.0,161835.0,161835.0,5685263.55,5685263.55,5685263.55,1.0,35.13,35.13,35.13,503.0,0.2562613816564786
2022-10-01,2842,a7be9b56-1fb9-4018-999f-2d85762d2895,4.0,2.0,1.0,15063298.01,27000.0,3787574.5025,9.0,6.0,6.75,285504.0,282155.0,282992.25,15716033.5,14560704.0,15427201.125,2.0,55.7,51.0,54.525,549.0,0.2942622585523078
2023-01-01,2843,a7f727d5-09d5-ec11-b822-005056b8a6d9,3.0,1.0,1.0,11519674.45,10000.0,3849891.48333333,21.0,21.0,21.0,243822.0,243822.0,243822.0,9969881.58,9969881.58,9969881.58,1.0,40.89,40.89,40.89,166.0,0.2658247747004403
2022-10-01,2844,a87fa0ac-3faf-ec11-b823-005056b8a72c,6.0,2.0,2.0,5431423.69,10000.0,1812443.46333333,15.0,10.0,12.5,177269.0,175630.0,176449.5,5539656.25,5488437.5,5514046.875,1.0,31.25,31.25,31.25,148.0,0.2585838398712071
2023-01-01,2845,a999b3fb-59ee-445d-afdb-1422a9f4f227,17.0,5.0,5.0,15325580.39,0.0,2520372.03176471,23.0,5.0,12.588235294117649,349106.0,202967.0,272301.23529412,18040039.2,913351.5,10252879.20588235,1.6363636363636365,65.3,4.5,34.61764705882353,561.0,0.2794984224941066
2022-02-01,2846,aa5f3f1b-a3cd-4fbb-9ad5-886aa509d155,2.0,1.0,1.0,6990084.05,10000.0,3500042.025,11.0,11.0,11.0,170346.0,170346.0,170346.0,6207408.24,6207408.24,6207408.24,1.0,36.44,36.44,36.44,79.0,0.257674629497707
2021-11-01,2848,abaa3a58-9ecc-4c7f-9bdf-75d5aa436d78,6.0,2.0,2.0,7275028.43,10000.0,2339741.37166667,13.0,13.0,13.0,233980.0,212076.0,223028.0,6746137.56,5938412.4,6342274.98,1.5,31.81,25.38,28.595,45.0,0.2649208297260209
2022-09-01,2849,ac35b9f9-ebd9-47ad-8f5c-adb4d6d9a708,3.0,1.0,1.0,4843497.23,10000.0,1624499.07666667,9.0,9.0,9.0,206270.0,206270.0,206270.0,4278039.8,4278039.8,4278039.8,1.0,20.74,20.74,20.74,90.0,0.2562613816564786
2022-07-01,2850,aea2f9a2-443e-4cf7-929d-30c83703fef6,3.0,1.0,2.0,6592387.2,10000.0,4398258.13333333,6.0,6.0,6.0,150395.0,150395.0,150395.0,6301550.5,6301550.5,6301550.5,1.0,42.8,42.8,42.8,,0.2562613816564786
2022-12-01,2855,b1c17f30-7f01-4197-8ea4-5cd146eb766e,3.0,1.0,1.0,6401222.12,27000.0,2159407.37333333,13.0,13.0,13.0,132162.0,132162.0,132162.0,6783875.46,6783875.46,6783875.46,2.0,51.33,51.33,51.33,709.0,0.2532157349660566
2022-09-01,2857,b413774b-bad4-45c6-bdb4-716a50c53b4c,3.0,1.0,1.0,8677901.57,10000.0,2905967.19,26.0,26.0,26.0,241674.0,241674.0,241674.0,9386618.16,9386618.16,9386618.16,1.0,38.84,38.84,38.84,191.0,0.2569190620677391
